,2010,2020,2025,2030,2035,3010,3020,3021,3110,3120,3121,4020,4025,4030,4035,4040,4070,4080,4090,4100,4110,assessment_taken,part_of_day,playtime_vs_avg,time_playing_for,times_took_asses
234,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.793785,0,
235,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.208302,59053,
236,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-1.184023,609133,53
237,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-1.148789,0,
238,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-1.100066,0,
239,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.068766,0,
240,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.063239,0,
241,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.06083,0,
242,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.059677,0,
243,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.05847,25289,132
244,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.556186,-0.056915,0,
245,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.502395,-5.051228,0,
246,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.502395,-4.950307,0,
247,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,,1.502395,-4.841182,0,
248,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,1.86,1.502395,-4.760099,40956,132
249,15,46,13,41,13,187,18,47,183,18,47,180,44,208,17,44,548,0,1,23,7,1.86,1.502395,-4.683955,23356,165
250,2,32,6,27,3,137,21,34,136,21,33,194,24,193,37,20,404,0,0,8,0,,1.502395,-0.512121,75149,
251,2,32,6,27,3,137,21,34,136,21,33,194,24,193,37,20,404,0,0,8,0,,1.502395,-0.26324,74545,
252,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.502395,-0.424242,0,
253,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.502395,-2.238052,126699,
254,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.502395,-3.071906,0,
255,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.502395,-4.794695,0,
256,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.502395,-4.709117,0,
257,4,88,5,80,2,348,87,66,344,86,64,408,51,288,30,9,493,0,4,24,2,,1.524239,12.929895,42356,
258,1,29,0,25,0,124,41,27,121,41,27,231,38,299,75,7,267,0,1,12,0,,1.524239,18.952874,76918,
259,1,29,0,25,0,124,41,27,121,41,27,231,38,299,75,7,267,0,1,12,0,,1.524239,13.427524,146085,
260,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,-0.688623,144604,
261,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,2.08,1.502395,-0.643657,57737,35
262,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,-0.607394,0,
263,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,0.494935,0,
264,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,0.377901,152930,
265,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,-0.606148,0,
266,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,0.407993,0,
267,7,81,3,74,3,258,16,77,258,16,77,257,64,290,37,27,231,0,1,34,2,,1.502395,0.396567,0,
268,3,80,8,73,8,310,24,68,305,24,68,229,74,202,23,21,490,0,9,5,0,,1.502395,-14.107143,0,
269,3,80,8,73,8,310,24,68,305,24,68,229,74,202,23,21,490,0,9,5,0,,1.502395,-9.673469,75898,77
270,3,80,8,73,8,310,24,68,305,24,68,229,74,202,23,21,490,0,9,5,0,,1.502395,-8.52518,27872,110
271,3,80,8,73,8,310,24,68,305,24,68,229,74,202,23,21,490,0,9,5,0,,1.502395,-7.547771,30012,146
272,3,194,6,167,6,694,125,149,674,122,145,505,72,531,98,60,1142,0,7,37,2,,1.556186,0,278337,
273,3,194,6,167,6,694,125,149,674,122,145,505,72,531,98,60,1142,0,7,37,2,,1.556186,2.769301,207930,
274,3,194,6,167,6,694,125,149,674,122,145,505,72,531,98,60,1142,0,7,37,2,2.08,1.556186,2.730244,79156,121
275,3,194,6,167,6,694,125,149,674,122,145,505,72,531,98,60,1142,0,7,37,2,,1.502395,-5.080455,142346,
276,1,75,7,66,2,186,11,31,183,10,31,223,10,258,46,12,242,0,5,2,0,,1.502395,0,0,
277,1,12,1,7,1,68,10,9,67,10,8,57,42,98,8,3,151,0,0,8,0,,1.556186,0,0,
278,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,,1.556186,0,0,
279,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,,1.556186,0,27194,57
280,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,,1.556186,0,29898,95
281,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,1.14,1.556186,0,51493,50
282,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,,1.556186,0,0,
283,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,0.67,1.556186,0,27867,35
284,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,,1.556186,0,0,
285,7,13,2,9,2,68,1,17,67,1,16,89,45,72,0,6,71,0,0,9,1,1.86,1.556186,0,30308,61
286,0,12,0,10,0,22,0,12,21,0,10,30,0,36,4,1,57,0,0,1,0,,1.556186,-0.009524,163148,
287,2,36,2,31,2,104,32,32,103,32,32,136,26,159,20,24,59,0,5,12,0,,1.556186,0.259567,107333,
288,2,36,2,31,2,104,32,32,103,32,32,136,26,159,20,24,59,0,5,12,0,,1.502395,-0.718245,192608,
289,2,9,1,9,1,53,7,11,53,7,11,45,9,56,6,0,33,0,0,5,4,,1.746823,-0.929577,53961,
290,2,9,1,9,1,53,7,11,53,7,11,45,9,56,6,0,33,0,0,5,4,,1.746823,-0.354839,0,
291,3,32,0,25,0,168,46,16,166,46,16,143,43,179,41,1,190,0,5,13,0,,1.502395,0,251072,
292,3,32,0,25,0,168,46,16,166,46,16,143,43,179,41,1,190,0,5,13,0,2.08,1.502395,0,39169,40
293,3,32,0,25,0,168,46,16,166,46,16,143,43,179,41,1,190,0,5,13,0,,1.502395,0,0,
294,3,32,0,25,0,168,46,16,166,46,16,143,43,179,41,1,190,0,5,13,0,,1.502395,0,125924,
295,1,22,0,21,0,47,45,22,47,45,21,92,14,102,14,1,34,0,0,1,0,,1.556186,-0.425532,80484,
296,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.556186,0,191019,
297,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.502395,-15.405425,0,
298,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.524239,6.917088,0,
299,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.524239,6.879987,0,
300,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.524239,6.724443,0,
301,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.556186,-8.294735,0,
302,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,,1.556186,-4.997427,113772,
303,5,213,17,184,7,749,163,173,736,162,172,763,103,784,155,54,1797,2,1,17,0,2.08,1.556186,-4.96362,72147,158
304,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,0,0,
305,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-0.769634,336445,
306,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-0.519435,0,
307,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-0.288802,114571,
308,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,8.429017,135545,
309,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,8.088323,0,
310,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,5.729586,0,
311,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,4.85009,0,
312,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,4.2014,90184,
313,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-1.063885,220673,
314,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-2.044872,0,
315,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-1.945122,0,
316,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-1.852497,0,
317,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-3.399266,588488,
318,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,2.08,1.502395,-3.3582,28900,110
319,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.502395,-3.157013,77475,
320,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,6.509891,0,
321,6,212,3,186,3,534,135,86,528,127,84,672,71,498,69,15,1075,0,0,22,5,,1.556186,6.330296,0,
322,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.502395,0,166920,
323,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.502395,0,0,
324,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.502395,0,119616,
325,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.502395,0,0,
326,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.502395,0,0,
327,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.556186,9.343129,0,
328,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.556186,9.038462,0,
329,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.556186,5.750152,0,
330,7,58,3,52,3,317,26,40,314,26,40,178,87,248,17,1,379,0,1,13,12,,1.556186,4.306281,100439,
331,0,13,1,6,1,96,48,20,96,46,19,146,41,165,25,22,189,0,0,14,0,,1.502395,0,0,
332,0,13,1,6,1,96,48,20,96,46,19,146,41,165,25,22,189,0,0,14,0,2.08,1.502395,0,30251,50
333,0,13,1,6,1,96,48,20,96,46,19,146,41,165,25,22,189,0,0,14,0,,1.502395,0,0,
334,0,13,1,6,1,96,48,20,96,46,19,146,41,165,25,22,189,0,0,14,0,,1.502395,0,0,
335,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.556186,0,0,
336,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.556186,0,54790,
337,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.556186,0,0,
338,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.972763,123791,
339,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.641026,126972,
340,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.625,0,
341,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.609261,0,
342,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.555144,122986,
343,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.544267,0,
344,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.50882,0,
345,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.487329,0,
346,12,39,4,34,3,361,13,43,357,13,42,248,72,370,76,4,225,0,2,28,13,,1.502395,-0.420404,0,
347,1,28,1,22,0,112,16,18,108,15,18,117,17,163,20,11,113,0,7,5,5,,1.502395,-0.996479,0,
348,1,28,1,22,0,112,16,18,108,15,18,117,17,163,20,11,113,0,7,5,5,1.14,1.502395,-0.817919,106965,62
349,1,28,1,22,0,112,16,18,108,15,18,117,17,163,20,11,113,0,7,5,5,,1.502395,-0.544231,78536,
350,4,36,4,34,4,168,16,38,167,16,38,109,41,134,28,22,233,0,0,12,1,,1.502395,0,42232,
351,4,36,4,34,4,168,16,38,167,16,38,109,41,134,28,22,233,0,0,12,1,,1.502395,0,76606,
352,4,36,4,34,4,168,16,38,167,16,38,109,41,134,28,22,233,0,0,12,1,,1.502395,0,74552,
353,4,36,4,34,4,168,16,38,167,16,38,109,41,134,28,22,233,0,0,12,1,,1.524239,13.055602,236384,
354,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-0.030856,154667,
355,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-0.029805,24992,
356,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-0.029271,31738,74
357,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-0.028672,41110,109
358,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-0.028129,31501,142
359,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.524239,12.514263,0,
360,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,1.86,1.524239,12.470636,22771,13
361,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,1.86,1.524239,12.427312,17387,26
362,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,1.86,1.524239,12.384288,19430,39
363,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.524239,9.725921,74783,
364,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.524239,7.814706,200989,
365,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.524239,10.103862,0,
366,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.524239,10.05808,30335,245
367,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-9.423434,97805,
368,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.556186,-2.09487,0,
369,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.556186,-2.990388,0,
370,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.556186,-5.870954,0,
371,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.502395,-6.780146,132627,
372,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.556186,-5.595051,0,
373,17,258,24,215,24,1822,11,98,1805,11,98,1431,261,2615,539,64,724,0,0,19,2,,1.556186,-5.278482,0,
374,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.524239,0,0,
375,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.524239,0,121746,
376,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.502395,-17.087551,144365,
377,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.502395,-16.410241,0,
378,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.502395,-13.367337,14383,
379,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.524239,8.04467,246102,
380,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.524239,6.13664,118175,
381,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.524239,4.788023,90112,
382,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.556186,-9.364695,0,
383,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.556186,-8.932184,0,
384,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.556186,-8.455174,0,
385,10,157,6,145,5,617,101,117,609,101,117,465,87,500,67,42,627,0,0,43,18,,1.556186,-7.522649,182585,
386,1,6,2,4,1,59,1,7,54,1,7,25,20,41,1,0,65,0,1,1,1,,1.524239,-0.477124,3997,
387,1,6,2,4,1,59,1,7,54,1,7,25,20,41,1,0,65,0,1,1,1,,1.524239,-0.238562,48330,
388,3,19,0,18,0,71,24,20,71,24,19,40,20,70,10,0,49,0,1,12,3,,1.556186,0,0,
389,3,19,0,18,0,71,24,20,71,24,19,40,20,70,10,0,49,0,1,12,3,,1.556186,0,70681,
390,3,19,0,18,0,71,24,20,71,24,19,40,20,70,10,0,49,0,1,12,3,,1.556186,0,0,
391,1,244,2,227,0,631,174,118,619,172,117,884,36,1008,308,6,1467,0,10,2,0,,1.502395,0.043492,43,
392,2,24,0,20,0,150,20,16,146,19,15,86,39,82,11,0,155,0,0,5,0,,1.502395,-0.908609,0,
393,2,24,0,20,0,150,20,16,146,19,15,86,39,82,11,0,155,0,0,5,0,2.08,1.502395,-0.869455,34574,34
394,2,13,0,10,0,20,14,11,18,14,11,27,0,41,6,10,39,0,0,2,0,,1.502395,0,79110,
395,2,13,0,10,0,20,14,11,18,14,11,27,0,41,6,10,39,0,0,2,0,1.86,1.502395,0,27450,18
396,1,31,0,28,0,117,0,9,114,0,9,124,24,163,26,0,306,0,2,1,0,,1.502395,0,166842,
397,0,12,0,9,0,70,4,0,69,4,0,63,31,85,9,6,49,0,0,4,0,,1.556186,0,241771,
398,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.524239,0,0,
399,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.524239,0.223112,0,
400,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,1.86,1.524239,0.222438,17536,46
401,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.524239,-1.518485,130086,
402,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.524239,-1.357049,0,
403,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.746823,-9.884941,0,
404,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,2.08,1.746823,-9.838028,33222,31
405,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.746823,-9.748483,0,
406,8,257,16,250,16,1298,212,189,1289,212,188,1037,170,1406,325,108,1658,0,6,21,7,,1.746823,-9.67073,46222,165
407,1,58,5,51,2,153,41,47,149,40,47,189,13,221,28,37,402,0,0,3,0,,1.524239,0,87719,
408,1,58,5,51,2,153,41,47,149,40,47,189,13,221,28,37,402,0,0,3,0,,1.746823,-5.719192,180136,
409,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.556186,0,42428,
410,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.556186,-0.597835,132147,
411,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.556186,3.125988,92272,
412,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.556186,2.899526,225161,
413,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.556186,1.431366,35041,
414,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,2.08,1.556186,1.41526,24237,32
415,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.746823,3.334119,0,
416,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.746823,3.1606,15291,
417,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.746823,2.998788,0,
418,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.502395,-6.784543,0,
419,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.502395,-6.220075,56239,
420,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.502395,-5.83044,47783,
421,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.502395,-6.731979,44519,
422,6,125,5,93,5,467,81,103,450,77,95,575,212,896,191,63,529,0,5,52,8,,1.502395,-5.402901,25000,
423,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-0.094567,131632,
424,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-0.054398,148917,
425,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-0.045764,98795,
426,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-0.033192,205834,
427,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-0.015512,18082,
428,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-2.764889,244509,
429,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.364332,159287,
430,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.353688,145826,
431,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.332059,32393,
432,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.320947,38491,
433,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,-1.633604,1073391,
434,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.651806,102921,
435,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,0.604333,510277,
436,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,0.67,1.556186,0.59618,75614,324
437,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,,1.556186,1.579977,2762,
438,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,2.08,1.556186,1.569607,39805,206
439,7,314,4,267,3,1094,203,200,1068,199,199,851,335,1070,186,66,1554,0,14,140,16,1.86,1.556186,1.563294,31201,52
440,0,13,0,5,0,45,62,1,45,62,1,76,29,82,8,15,80,0,1,61,0,,1.556186,0,86168,
441,0,13,0,5,0,45,62,1,45,62,1,76,29,82,8,15,80,0,1,61,0,,1.556186,0,133135,
442,0,13,0,5,0,45,62,1,45,62,1,76,29,82,8,15,80,0,1,61,0,0.67,1.556186,0,107178,49
443,0,13,0,5,0,45,62,1,45,62,1,76,29,82,8,15,80,0,1,61,0,,1.556186,0,76751,
444,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,,1.502395,-0.495935,175029,
445,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,,1.502395,-0.462121,0,
446,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,,1.502395,-0.261056,199840,
447,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,0.67,1.502395,-0.245968,48283,43
448,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,,1.502395,-0.164865,68581,
449,3,22,0,17,0,132,21,32,132,21,30,228,31,263,66,15,329,0,2,10,0,1.86,1.502395,-0.162956,14662,68
450,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,,1.556186,0,91570,
451,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,,1.556186,0,0,
452,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,,1.556186,-0.946921,34397,
453,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,1.14,1.556186,0.96875,69438,101
454,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,2.08,1.556186,-0.050186,23898,61
455,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,,1.556186,-0.048913,0,
456,6,46,2,39,2,168,35,40,164,34,39,196,65,247,42,38,168,0,0,9,5,,1.556186,-0.045455,0,
457,2,30,0,23,0,94,25,27,89,24,27,115,22,96,15,1,235,0,2,15,0,,1.502395,0,212191,
458,2,30,0,23,0,94,25,27,89,24,27,115,22,96,15,1,235,0,2,15,0,,1.502395,0,0,
459,2,30,0,23,0,94,25,27,89,24,27,115,22,96,15,1,235,0,2,15,0,1.86,1.502395,0,32133,30
460,11,132,12,111,4,631,85,96,622,84,91,604,166,659,55,128,673,0,5,32,2,,1.524239,11.791878,0,
461,11,132,12,111,4,631,85,96,622,84,91,604,166,659,55,128,673,0,5,32,2,,1.524239,5.910941,76839,
462,11,132,12,111,4,631,85,96,622,84,91,604,166,659,55,128,673,0,5,32,2,,1.556186,-7.017214,0,
463,11,132,12,111,4,631,85,96,622,84,91,604,166,659,55,128,673,0,5,32,2,,1.556186,-6.34678,0,
464,11,132,12,111,4,631,85,96,622,84,91,604,166,659,55,128,673,0,5,32,2,,1.556186,-5.319098,115391,
